"","Cancer","Sample.type","Sample.total","Sample.xcell.isNA","Sample.gene.isNA","Sample.xcell.pass","Gene1","Gene2","estimate","statistic","p.value","method","alternative","p.adj","p.value.2","p.adj.2"
"819","BLCA","Tumor",408,0,0,408,"CD8..Tcm","ACE2",0.213738568617011,8900073.69235684,1.33380595186045e-05,"Spearman's rank correlation rho","two.sided",0.000158585788033352,1.33380595186045e-05,0.000158595009070531
"820","BLCA","Normal",19,0,0,19,"CD8..Tcm","ACE2",0.396491228070175,688,0.0938809275904829,"Spearman's rank correlation rho","two.sided",0.239157621306793,0.0938809275904829,0.240582250543979
"821","BRCA","Tumor",1084,0,0,1084,"CD8..Tcm","ACE2",0.196898146521091,170493118.618099,6.17895110974007e-11,"Spearman's rank correlation rho","two.sided",2.01958336556813e-09,6.17895110974007e-11,2.01845736251509e-09
"822","BRCA","Normal",113,0,0,113,"CD8..Tcm","ACE2",0.132379556293789,208631.48237537,0.162194967673903,"Spearman's rank correlation rho","two.sided",0.350330115237249,0.162194967673903,0.351837423629645
"823","CESC","Tumor",304,0,0,304,"CD8..Tcm","ACE2",0.211062512030655,3694089.33616814,0.000209992196974229,"Spearman's rank correlation rho","two.sided",0.00173927130853265,0.000209992196974229,0.00172653936240246
"824","CESC","Normal",3,0,0,3,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"825","CHOL","Tumor",36,0,0,36,"CD8..Tcm","ACE2",0.021441628216948,7603.39854875431,0.901217406973904,"Spearman's rank correlation rho","two.sided",0.952451155513371,0.901217406973904,0.952007891900829
"826","CHOL","Normal",9,0,0,9,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"827","COAD","Tumor",447,0,0,447,"CD8..Tcm","ACE2",-0.135063467283937,16896209.7146946,0.00422726071731125,"Spearman's rank correlation rho","two.sided",0.0218437087106555,0.00422726071731125,0.0219137183212206
"828","COAD","Normal",41,0,0,41,"CD8..Tcm","ACE2",0.168822684074943,9541.91558681966,0.29135237693279,"Spearman's rank correlation rho","two.sided",0.510049913263892,0.29135237693279,0.511634983307409
"829","DLBC","Tumor",48,0,0,48,"CD8..Tcm","ACE2",0.0975690241641568,16626.3882987996,0.509423066420654,"Spearman's rank correlation rho","two.sided",0.709200303465115,0.509423066420654,0.710682708812921
"830","DLBC","Normal",0,0,0,0,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"831","ESCA","Tumor",161,0,0,161,"CD8..Tcm","ACE2",0.191295107856093,562470.42658393,0.0150637721494628,"Spearman's rank correlation rho","two.sided",0.0597013424565313,0.0150637721494628,0.0601363203548856
"832","ESCA","Normal",9,0,0,9,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"833","GBM","Tumor",152,0,0,152,"CD8..Tcm","ACE2",-0.0680907296538732,625127.8698889,0.404553237666453,"Spearman's rank correlation rho","two.sided",0.624906057502746,0.404553237666453,0.626258718996527
"834","GBM","Normal",0,0,0,0,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"835","HNSC","Tumor",500,0,0,500,"CD8..Tcm","ACE2",0.223316065756903,16180850.57307,4.53881012803913e-07,"Spearman's rank correlation rho","two.sided",7.63792889535897e-06,4.53881012803913e-07,7.61817965137176e-06
"836","HNSC","Normal",44,0,0,44,"CD8..Tcm","ACE2",0.230150694882662,10924.161639615,0.132850498685227,"Spearman's rank correlation rho","two.sided",0.304732352315517,0.132850498685227,0.306317623908879
"837","KICH","Tumor",65,0,0,65,"CD8..Tcm","ACE2",0.0400879999293153,43925.5731232345,0.751200998876758,"Spearman's rank correlation rho","two.sided",0.873722719666311,0.751200998876758,0.87405156437671
"838","KICH","Normal",24,0,0,24,"CD8..Tcm","ACE2",-0.161848126506029,2672.25069096387,0.449909550420254,"Spearman's rank correlation rho","two.sided",0.663700733968658,0.449909550420254,0.665770387826185
"839","KIRC","Tumor",530,0,0,530,"CD8..Tcm","ACE2",0.0755082015359495,22939179.2498799,0.082439250404455,"Spearman's rank correlation rho","two.sided",0.219596344984396,0.082439250404455,0.221148293800207
"840","KIRC","Normal",72,0,0,72,"CD8..Tcm","ACE2",0.0209336186595205,60894.0126538525,0.861442676049021,"Spearman's rank correlation rho","two.sided",0.930486816496489,0.861442676049021,0.930015227376306
"841","KIRP","Tumor",288,0,0,288,"CD8..Tcm","ACE2",0.0576767113799238,3751637.78534472,0.329380908635774,"Spearman's rank correlation rho","two.sided",0.551631006852579,0.329380908635774,0.552697708056052
"842","KIRP","Normal",32,0,0,32,"CD8..Tcm","ACE2",0.231249856007768,4194.30078562162,0.202860055256668,"Spearman's rank correlation rho","two.sided",0.404566581373042,0.202860055256668,0.406443935629011
"843","LAML","Tumor",145,0,0,145,"CD8..Tcm","ACE2",0.22947227764231,391489.725175495,0.00549567949398953,"Spearman's rank correlation rho","two.sided",0.0268907825086672,0.00549567949398953,0.0269941379187392
"844","LAML","Normal",0,0,0,0,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"845","LGG","Tumor",510,0,0,510,"CD8..Tcm","ACE2",-0.0598679661471587,23432000.8407873,0.177047235209444,"Spearman's rank correlation rho","two.sided",0.371192308229161,0.177047235209444,0.373002427577179
"846","LGG","Normal",0,0,0,0,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"847","LIHC","Tumor",371,0,0,371,"CD8..Tcm","ACE2",-0.000409672042552881,8514226.61223944,0.993725330199407,"Spearman's rank correlation rho","two.sided",0.9979612922953,0.993725330199407,0.997995885337454
"848","LIHC","Normal",50,0,0,50,"CD8..Tcm","ACE2",0.0692453600526134,19382.9653769043,0.632772258759926,"Spearman's rank correlation rho","two.sided",0.799258208493226,0.632772258759926,0.801318100088643
"849","LUAD","Tumor",512,0,0,512,"CD8..Tcm","ACE2",-0.0746391220487219,24039178.5276773,0.0915809382580661,"Spearman's rank correlation rho","two.sided",0.235057687036335,0.0915809382580661,0.236549169483294
"850","LUAD","Normal",59,0,0,59,"CD8..Tcm","ACE2",0.27221321179428,24904.8638923997,0.0370024265602829,"Spearman's rank correlation rho","two.sided",0.120518400076784,0.0370024265602829,0.121659493387597
"851","LUSC","Tumor",501,0,0,501,"CD8..Tcm","ACE2",0.0444811598587287,20026241.6111008,0.320404000004632,"Spearman's rank correlation rho","two.sided",0.541613033226006,0.320404000004632,0.542730611661037
"852","LUSC","Normal",49,0,0,49,"CD8..Tcm","ACE2",-0.0529591836734694,20638,0.717064176166824,"Spearman's rank correlation rho","two.sided",0.852657040632157,0.717064176166824,0.853709016796283
"853","MESO","Tumor",86,0,0,86,"CD8..Tcm","ACE2",0.0433165582553154,101403.661407728,0.692098322389237,"Spearman's rank correlation rho","two.sided",0.837413940233905,0.692098322389237,0.838987389157573
"854","MESO","Normal",0,0,0,0,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"855","OV","Tumor",264,0,0,264,"CD8..Tcm","ACE2",0.136566783405926,2647787.03334306,0.0264987055051496,"Spearman's rank correlation rho","two.sided",0.0926697369220549,0.0264987055051496,0.0935582583363265
"856","OV","Normal",0,0,0,0,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"857","PAAD","Tumor",177,0,0,177,"CD8..Tcm","ACE2",0.203526854865959,736081.365377397,0.00658642066545871,"Spearman's rank correlation rho","two.sided",0.0308969187706363,0.00658642066545871,0.0310948655503707
"858","PAAD","Normal",4,0,0,4,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"859","PCPG","Tumor",178,0,0,178,"CD8..Tcm","ACE2",0.00571613802020187,934556.23610681,0.93963699597968,"Spearman's rank correlation rho","two.sided",0.97191745140642,0.93963699597968,0.971489017027486
"860","PCPG","Normal",3,0,0,3,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"861","PRAD","Tumor",495,0,0,495,"CD8..Tcm","ACE2",0.146107774325676,17260987.3180491,0.00111418086541996,"Spearman's rank correlation rho","two.sided",0.00718065297359309,0.00111418086541996,0.00717896387941855
"862","PRAD","Normal",52,0,0,52,"CD8..Tcm","ACE2",0.0970169085126943,21153.2819011816,0.493843192455318,"Spearman's rank correlation rho","two.sided",0.69791969500295,0.493843192455318,0.699927976990555
"863","READ","Tumor",159,0,0,159,"CD8..Tcm","ACE2",0.0167603223673787,658691.924839646,0.833912100789162,"Spearman's rank correlation rho","two.sided",0.916309357940898,0.833912100789162,0.916082069136675
"864","READ","Normal",10,0,0,10,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"865","SARC","Tumor",259,0,0,259,"CD8..Tcm","ACE2",-0.113722324991812,3224916.63869279,0.0676595973662196,"Spearman's rank correlation rho","two.sided",0.188681586517546,0.0676595973662196,0.189972141218646
"866","SARC","Normal",2,0,0,2,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"867","SKCMmets","Tumor",367,0,0,367,"CD8..Tcm","ACE2",-0.0652637683914271,8776086.07373623,0.21227322433696,"Spearman's rank correlation rho","two.sided",0.416364471170953,0.21227322433696,0.41821404379746
"868","SKCMmets","Normal",1,0,0,1,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"869","SKCMprimary","Tumor",103,0,0,103,"CD8..Tcm","ACE2",-0.00258261836025252,182574.305133875,0.979344380724056,"Spearman's rank correlation rho","two.sided",0.99134462218105,0.979344380724056,0.990923639846688
"870","SKCMprimary","Normal",0,0,0,0,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"871","STAD","Tumor",374,0,0,374,"CD8..Tcm","ACE2",0.103150949488626,7819514.76527735,0.0462081059748696,"Spearman's rank correlation rho","two.sided",0.142559404741874,0.0462081059748696,0.143993302528821
"872","STAD","Normal",30,0,0,30,"CD8..Tcm","ACE2",0.391052787463171,2737.21772035305,0.0326149515011659,"Spearman's rank correlation rho","two.sided",0.108847694910239,0.0326149515011659,0.109849470798827
"873","TGCT","Tumor",134,0,0,134,"CD8..Tcm","ACE2",-0.31170846095298,525988.53429984,0.000246124888397891,"Spearman's rank correlation rho","two.sided",0.00197178893589293,0.000246124888397891,0.00195996700118687
"874","TGCT","Normal",0,0,0,0,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"875","THCA","Tumor",502,0,0,502,"CD8..Tcm","ACE2",0.258751254179202,15628674.6103209,4.01798687438682e-09,"Spearman's rank correlation rho","two.sided",9.63653253947252e-08,4.01798687438682e-09,9.67588519021916e-08
"876","THCA","Normal",58,0,0,58,"CD8..Tcm","ACE2",0.182072656802732,26590,0.170934705291746,"Spearman's rank correlation rho","two.sided",0.363554443062844,0.170934705291746,0.365215034267642
"877","THYM","Tumor",119,0,0,119,"CD8..Tcm","ACE2",-0.0750391682096568,301914,0.41678134460104,"Spearman's rank correlation rho","two.sided",0.636756139721459,0.41678134460104,0.638584416393059
"878","THYM","Normal",2,0,0,2,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"879","UCEC","Tumor",530,0,0,530,"CD8..Tcm","ACE2",0.125704972590666,21693659.5698758,0.00374810187735425,"Spearman's rank correlation rho","two.sided",0.0197364867896112,0.00374810187735425,0.0198030147885256
"880","UCEC","Normal",22,0,0,22,"CD8..Tcm","ACE2",0.130582333314932,1539.73868769925,0.562438870546341,"Spearman's rank correlation rho","two.sided",0.748623907835378,0.562438870546341,0.750412511515056
"881","UCS","Tumor",56,0,0,56,"CD8..Tcm","ACE2",0.114070962840218,25922.2836272952,0.402528937046729,"Spearman's rank correlation rho","two.sided",0.623397216116983,0.402528937046729,0.62449496001091
"882","UCS","Normal",0,0,0,0,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"883","UVM","Tumor",80,0,0,80,"CD8..Tcm","ACE2",-0.156563702644706,98678.0151096463,0.165478911265101,"Spearman's rank correlation rho","two.sided",0.35513203595051,0.165478911265101,0.356668983627796
"884","UVM","Normal",0,0,0,0,"CD8..Tcm","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"885","ACC","Tumor",79,0,0,79,"CD8..Tem","ACE2",0.044829245799918,78476.8291650787,0.694838501272347,"Spearman's rank correlation rho","two.sided",0.838832060121456,0.694838501272347,0.84029911625954
"886","ACC","Normal",0,0,0,0,"CD8..Tem","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"887","BLCA","Tumor",408,0,0,408,"CD8..Tem","ACE2",0.114017535937448,10028864.3262366,0.0212511792582995,"Spearman's rank correlation rho","two.sided",0.0781831991104933,0.0212511792582995,0.0787810647793945
"888","BLCA","Normal",19,0,0,19,"CD8..Tem","ACE2",0.259074948794799,844.654558373929,0.284152506639535,"Spearman's rank correlation rho","two.sided",0.502221198870265,0.284152506639535,0.503649542106714
"889","BRCA","Tumor",1084,0,0,1084,"CD8..Tem","ACE2",0.0992380677370611,191225696.091618,0.00106926129957941,"Spearman's rank correlation rho","two.sided",0.00695457170411515,0.00106926129957941,0.00695592254415898
"890","BRCA","Normal",113,0,0,113,"CD8..Tem","ACE2",-0.0624408808553143,255478.783973992,0.511169889325373,"Spearman's rank correlation rho","two.sided",0.710255934032044,0.511169889325373,0.711702164881065
"891","CESC","Tumor",304,0,0,304,"CD8..Tem","ACE2",0.136965083346297,4041040.17234263,0.0168712637224177,"Spearman's rank correlation rho","two.sided",0.0652389717558048,0.0168712637224177,0.0656693135025047
"892","CESC","Normal",3,0,0,3,"CD8..Tem","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"893","CHOL","Tumor",36,0,0,36,"CD8..Tem","ACE2",-0.00143097671378212,7781.11868906609,0.99339132397997,"Spearman's rank correlation rho","two.sided",0.997783390468434,0.99339132397997,0.997825373533195
"894","CHOL","Normal",9,0,0,9,"CD8..Tem","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"895","COAD","Tumor",447,0,0,447,"CD8..Tem","ACE2",-0.185043739401338,17640200.8514315,8.30767647082376e-05,"Spearman's rank correlation rho","two.sided",0.00078289081527274,8.30767647082376e-05,0.000778972874023536
"896","COAD","Normal",41,0,0,41,"CD8..Tem","ACE2",0.148793316277759,9771.85272913132,0.353168578150055,"Spearman's rank correlation rho","two.sided",0.576470445371439,0.353168578150055,0.577618379768434
"897","DLBC","Tumor",48,0,0,48,"CD8..Tem","ACE2",0.191916429605912,14888.1317009407,0.191289812005339,"Spearman's rank correlation rho","two.sided",0.389374238133108,0.191289812005339,0.391339022809576
"898","DLBC","Normal",0,0,0,0,"CD8..Tem","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"899","ESCA","Tumor",161,0,0,161,"CD8..Tem","ACE2",0.0925995245118402,631115.178711525,0.242680447413029,"Spearman's rank correlation rho","two.sided",0.455231591269325,0.242680447413029,0.456651098941334
"900","ESCA","Normal",9,0,0,9,"CD8..Tem","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"901","GBM","Tumor",152,0,0,152,"CD8..Tem","ACE2",0.074717441616904,541545.674640225,0.36026839293762,"Spearman's rank correlation rho","two.sided",0.581936832777095,0.36026839293762,0.583264256725014
"902","GBM","Normal",0,0,0,0,"CD8..Tem","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"903","HNSC","Tumor",500,0,0,500,"CD8..Tem","ACE2",0.0862512252502345,19036356.6615556,0.053929561800567,"Spearman's rank correlation rho","two.sided",0.161205800100285,0.053929561800567,0.162779939145676
"904","HNSC","Normal",44,0,0,44,"CD8..Tem","ACE2",0.202033906903462,11323.1388610399,0.188452519646092,"Spearman's rank correlation rho","two.sided",0.385945420949385,0.188452519646092,0.388016777150001
"905","KICH","Tumor",65,0,0,65,"CD8..Tem","ACE2",0.190605684039822,37037.8838983377,0.128291013052404,"Spearman's rank correlation rho","two.sided",0.298375373088524,0.128291013052404,0.299914932714967
"906","KICH","Normal",24,0,0,24,"CD8..Tem","ACE2",0.161848126506029,1927.74930903613,0.449909550420254,"Spearman's rank correlation rho","two.sided",0.663700733968658,0.449909550420254,0.665770387826185
"907","KIRC","Tumor",530,0,0,530,"CD8..Tem","ACE2",-0.0199338059610791,25307357.4441917,0.647043929896375,"Spearman's rank correlation rho","two.sided",0.809680002684843,0.647043929896375,0.811674358866408
"908","KIRC","Normal",72,0,0,72,"CD8..Tem","ACE2",0.230780121674759,47842.3995523167,0.0511311307506,"Spearman's rank correlation rho","two.sided",0.153852943568858,0.0511311307506,0.155258745847399
"909","KIRP","Tumor",288,0,0,288,"CD8..Tem","ACE2",-0.0513819186659437,4185828.98303565,0.384977392663323,"Spearman's rank correlation rho","two.sided",0.606449032870579,0.384977392663323,0.607406553576305
"910","KIRP","Normal",32,0,0,32,"CD8..Tem","ACE2",0.110486639393593,4853.18489546856,0.547182077049301,"Spearman's rank correlation rho","two.sided",0.737108257541424,0.547182077049301,0.73898161817105
"911","LAML","Tumor",145,0,0,145,"CD8..Tem","ACE2",0.068933371306667,473056.332706509,0.410016827256686,"Spearman's rank correlation rho","two.sided",0.62997996091299,0.410016827256686,0.631658783572926
"912","LAML","Normal",0,0,0,0,"CD8..Tem","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"913","LGG","Tumor",510,0,0,510,"CD8..Tem","ACE2",-0.0113412581553874,22359152.2419214,0.798335840210601,"Spearman's rank correlation rho","two.sided",0.900302900214155,0.798335840210601,0.900463401354084
"914","LGG","Normal",0,0,0,0,"CD8..Tem","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"915","LIHC","Tumor",371,0,0,371,"CD8..Tem","ACE2",-0.0367237337520914,8823286.14979327,0.480685767314271,"Spearman's rank correlation rho","two.sided",0.685625485200476,0.480685767314271,0.687428366988939
"916","LIHC","Normal",50,0,0,50,"CD8..Tem","ACE2",0.178130258088863,17115.4373752994,0.215849735097382,"Spearman's rank correlation rho","two.sided",0.421739953874206,0.215849735097382,0.423526224414547
"917","LUAD","Tumor",512,0,0,512,"CD8..Tem","ACE2",-0.0780834908123548,24116227.4587326,0.077529288685828,"Spearman's rank correlation rho","two.sided",0.210214750780286,0.077529288685828,0.211620825721065
"918","LUAD","Normal",59,0,0,59,"CD8..Tem","ACE2",0.172405454185331,28320.285357778,0.191641247803576,"Spearman's rank correlation rho","two.sided",0.389840095068292,0.191641247803576,0.391794152642844
"919","LUSC","Tumor",501,0,0,501,"CD8..Tem","ACE2",-0.00212743640625204,21003087.8759204,0.962115065119595,"Spearman's rank correlation rho","two.sided",0.982962557146595,0.962115065119595,0.982618084993322
"920","LUSC","Normal",49,0,0,49,"CD8..Tem","ACE2",-0.0317122097687364,20221.5593114672,0.828746749631453,"Spearman's rank correlation rho","two.sided",0.91432537290947,0.828746749631453,0.914265145305834
"921","MESO","Tumor",86,0,0,86,"CD8..Tem","ACE2",-0.118913302792766,118599.215529519,0.275495341305178,"Spearman's rank correlation rho","two.sided",0.492254456753437,0.275495341305178,0.49377867072869
"922","MESO","Normal",0,0,0,0,"CD8..Tem","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"923","OV","Tumor",264,0,0,264,"CD8..Tem","ACE2",-0.0329378675074263,3167586.60574092,0.594184443838734,"Spearman's rank correlation rho","two.sided",0.772651102514831,0.594184443838734,0.774610079157527
"924","OV","Normal",0,0,0,0,"CD8..Tem","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"925","PAAD","Tumor",177,0,0,177,"CD8..Tem","ACE2",0.0331768280558423,893514.771754664,0.661109118553631,"Spearman's rank correlation rho","two.sided",0.818473161370114,0.661109118553631,0.820110045800706
"926","PAAD","Normal",4,0,0,4,"CD8..Tem","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"927","PCPG","Tumor",178,0,0,178,"CD8..Tem","ACE2",-0.153517223054467,1084224.28994836,0.0407672877445755,"Spearman's rank correlation rho","two.sided",0.129703820102245,0.0407672877445755,0.131026335842629
"928","PCPG","Normal",3,0,0,3,"CD8..Tem","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"929","PRAD","Tumor",495,0,0,495,"CD8..Tem","ACE2",0.0327925578234394,19551595.4957292,0.466650557073407,"Spearman's rank correlation rho","two.sided",0.675549429573041,0.466650557073407,0.677507475454724
"930","PRAD","Normal",52,0,0,52,"CD8..Tem","ACE2",-0.210538859703356,28358.0833274108,0.13409163504906,"Spearman's rank correlation rho","two.sided",0.305986876718336,0.13409163504906,0.307497837416001
